NaiveBC,RNN,GAN,Test,Train,Params,D-Params,Epochs,Old dataset,New dataset,Time signal,State history,Prepend,Learning rate,Pearson,Euclidean g,Manhattan g,Cosine,Euclidean m,Manhattan m,Pos error,Rot error,Release error,Rel. pos. err,Rel. vel. err,Missed by,Filename
False,False,True,False,True,128,128,0,True,False,True,1,False,1e-05,0.6987945223028249,0.0174684123545222,3.717078824961917,0.7659979669533995,12.251470429023136,29.73663059969533,4.818445283085818,0.9432573216185302,0.3514791464597478,1.022678712667683,181.28511448691089,434.5614357502748,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-0-trainval
False,False,True,False,True,128,128,102,True,False,True,1,False,1e-05,0.9290568703601224,0.0006730940889652,0.1046126523754956,0.9429050862159182,0.3857667978708158,0.8369012190039654,0.1560272199588587,0.4630498404351582,0.1239088263821532,0.1599241734920215,14.853421859570398,6.376684928973347,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-102-trainval
False,False,True,False,True,256,256,119,True,False,True,3,False,1e-05,0.8896234024381832,0.0008657507483735,0.130357884227222,0.9108415508656554,0.4970161137886739,1.0428630738177764,0.1959308656941547,0.4810950022950098,0.347571606475716,0.1389507228838242,52.18192442525056,12.187626314494652,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-119-trainval
False,False,True,False,True,128,128,136,True,False,True,3,False,1e-05,0.9082665403995764,0.0007738993483092,0.1228015320065244,0.9253754660546258,0.4512093235950392,0.9824122560521956,0.2045816187652545,0.4821200700637257,0.1987546699875466,0.1573655773900264,6.919248686539873,2.320830779743099,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-at-136-trainval
False,False,True,False,True,128,128,153,True,False,True,1,False,1e-05,0.9058723539162624,0.0007948959116697,0.1283589941447731,0.922479207751728,0.5033018980817039,1.0268719531581854,0.2078890824657846,0.5012887699577809,0.2567895247332686,0.2371442662053849,11.247525129028569,1.920022778222392,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-153-trainval
False,False,True,False,True,256,256,17,True,False,True,3,True,1e-05,0.8557608885231578,0.0009998356239185,0.1666793576339274,0.8827211789551527,0.5652627845534178,1.3334348610714195,0.2903039277049625,0.6039532504591067,0.2012453300124532,0.2930229763783106,115.66735836682086,261.9556753668422,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-17-trainval
False,False,True,False,True,256,256,170,True,False,True,3,False,1e-05,0.9143378529030696,0.0007751625320513,0.1151324316360215,0.9311024311468724,0.432416760573438,0.9210594530881726,0.1722498307386136,0.5296165029270969,0.1850560398505604,0.1362479097197496,11.179932482476213,3.5445794860717887,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-at-170-trainval
False,False,True,False,True,128,128,187,True,False,True,1,False,1e-05,0.9277078214575264,0.0006880232978322,0.1077444368857657,0.941845276785564,0.4090481054175499,0.8619554950861261,0.1668789084961754,0.47686724905808,0.1202715809893307,0.1923730354313334,5.9743384313238685,1.651441536418235,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-187-trainval
False,False,True,False,True,256,256,34,True,False,True,3,True,1e-05,0.8684820112345972,0.0009039825311985,0.1649978275633892,0.8952722566447348,0.5969131585006583,1.3199826205071137,0.2887656935856708,0.5643776963270318,0.2266500622665006,0.1312684801820071,34.2726930867313,34.85670966023444,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-prepend-at-34-trainval
False,False,True,False,True,256,256,51,True,False,True,1,False,1e-05,0.9243112155212826,0.0006899281447125,0.1119957393184403,0.9393573664817524,0.4116192099685784,0.8959659145475227,0.171409002427244,0.4761156770177526,0.1237875848690591,0.1696971280101845,10.571360944376512,4.097686048546688,BCO-leaky_g-256x2-256x2-start-timesignal-ep200-b64-at-51-trainval
False,False,True,False,True,128,128,68,True,False,True,3,False,1e-05,0.9111286299954682,0.0007740053030817,0.132419854504486,0.9284737237041846,0.4631525346391089,1.059358836035888,0.239463938970053,0.5300418192017271,0.1214196762141968,0.2634320253736726,2.148060837804646,0.5077262666546802,BCO-leaky_g-128x2-128x2-start-timesignal-doubled-ep200-b64-at-68-trainval
False,False,True,False,True,128,128,85,True,False,True,1,False,1e-05,0.9021956607991134,0.0008770827406804,0.1442080467122896,0.920708798579382,0.5116768486696986,1.153664373698317,0.2579521308220747,0.5126109404718997,0.2400581959262852,0.1627179946947096,11.453998127935783,4.8059886281136,BCO-leaky_g-128x2-128x2-start-timesignal-ep200-b64-at-85-trainval
False,False,True,False,True,256,256,200,True,False,True,3,False,1e-05,0.9292679520446636,0.0006752961287485,0.1023808117172205,0.9431019213977236,0.3971779139017264,0.8190464937377643,0.1395343892365282,0.4343379126579405,0.1306351183063512,0.1433020772744167,4.901226399415202,1.3332979622942251,BCO-leaky_g-256x2-256x2-start-timesignal-doubled-ep200-b64-trainval
